transaction_id,student_id,session_id,problem_name,post_test_score,corresponding_question,used_ai_on_corresponding_item
bb9da6842694fc7afeeb4b94f018d01f,Stu_3947e8f60babb429c4017a01e8926dd3,ctat_session_24821e00-d5d3-84b9-8b74-2220ef5f8afd,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
6b94560dc45892c5428a85b43841876e,Stu_398132c272e6ed46c1cd912bff6936e1,ctat_session_e8addb5f-7b78-9576-9649-cb61905a5cd1,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
582105a4b43563b617076ea942cb3b58,Stu_398132c272e6ed46c1cd912bff6936e1,ctat_session_e8addb5f-7b78-9576-9649-cb61905a5cd1,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
2419bfe082a431c3410bc42204aa9c27,Stu_398132c272e6ed46c1cd912bff6936e1,ctat_session_e8addb5f-7b78-9576-9649-cb61905a5cd1,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
2afd2cd8d5da332c16f4d3376d0f4b99,Stu_398132c272e6ed46c1cd912bff6936e1,ctat_session_e8addb5f-7b78-9576-9649-cb61905a5cd1,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
476f6979a957aba4aecf6799e46cf314,Stu_39961256d008d06e56fccd32e00fb563,ctat_session_a46e4be6-fc2f-b245-288b-c93ac6b33bda,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
2d0b4fa3145585e73ae9e4330635ada1,Stu_39961256d008d06e56fccd32e00fb563,ctat_session_a46e4be6-fc2f-b245-288b-c93ac6b33bda,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
84de5d456e80dc1f15806d7046f6e273,Stu_39961256d008d06e56fccd32e00fb563,ctat_session_a46e4be6-fc2f-b245-288b-c93ac6b33bda,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
645092e79a2372d8c72dc879235b707d,Stu_39961256d008d06e56fccd32e00fb563,ctat_session_a46e4be6-fc2f-b245-288b-c93ac6b33bda,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
fe49d71af5c42b95d8505abdd2e5f319,Stu_39d6be1472f0aae4c5e3788c668036fc,ctat_session_db05aaab-8870-e668-e2d4-641076767a7a,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
e280c50e4bc928ce7232f8098c68f401,Stu_39d6be1472f0aae4c5e3788c668036fc,ctat_session_db05aaab-8870-e668-e2d4-641076767a7a,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
dfc7f8f405ca5d5fb359b918303057fd,Stu_39d6be1472f0aae4c5e3788c668036fc,ctat_session_db05aaab-8870-e668-e2d4-641076767a7a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
03bcf463b407d3c60ee34d8bf147dc74,Stu_3bee62228a31799a18b6605eb8b9f8bc,ctat_session_06c9a921-aded-92e9-667a-0e9287d9449d,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
28aabed61b18ff2731addf20a4494a82,Stu_3bee62228a31799a18b6605eb8b9f8bc,ctat_session_06c9a921-aded-92e9-667a-0e9287d9449d,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
d9a40cd2b9d27afba1b2cf019c44e56c,Stu_3c698c729d406f49700043715b083b30,ctat_session_77888a78-6739-fb1d-1f4d-f751c5986c63,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
deb8776d565b1cec6ff18e7041f843dd,Stu_3c698c729d406f49700043715b083b30,ctat_session_77888a78-6739-fb1d-1f4d-f751c5986c63,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
690133d13f9f553df84fbdda1d0ffdc9,Stu_3c698c729d406f49700043715b083b30,ctat_session_77888a78-6739-fb1d-1f4d-f751c5986c63,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
e81031b4271a098f18bee1c135261267,Stu_3d4526ea1ba7c346c988f8749cb48f31,ctat_session_d4329fe3-35b3-a259-597b-061e4e70c9af,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
d963e62d6a3115ef875ded7f49078bdd,Stu_3d72f15e17b28153fbd90855ad224ae9,ctat_session_c76c42db-8322-3b27-bc8b-aed4d606e63a,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
28980af7228cebc257c8529fddd67e5b,Stu_3d72f15e17b28153fbd90855ad224ae9,ctat_session_c76c42db-8322-3b27-bc8b-aed4d606e63a,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
8b1e652c6562148f0b0c0385041078b0,Stu_3d72f15e17b28153fbd90855ad224ae9,ctat_session_c76c42db-8322-3b27-bc8b-aed4d606e63a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,0,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
6afc87cce0144386bfa3487574613962,Stu_3d9e6f4fafa3ae3de940f5102fd830e1,ctat_session_4bbe60b5-e97e-8102-a323-8825e1745d10,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
28c950e5ac9e7a1dfd835c86389b070b,Stu_3d9e6f4fafa3ae3de940f5102fd830e1,ctat_session_4bbe60b5-e97e-8102-a323-8825e1745d10,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
8636b1c120ac44debb00eef03eb3ff38,Stu_3d9e6f4fafa3ae3de940f5102fd830e1,ctat_session_4bbe60b5-e97e-8102-a323-8825e1745d10,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
